epoch,acc,loss,lr,val_acc,val_loss
92,0.8421052694320679,0.5078355073928833,0.0015690529,0.8459459543228149,0.5156000256538391
93,0.84375,0.49457886815071106,0.0015690529,0.8486486673355103,0.49308156967163086
94,0.8418311476707458,0.4900768995285034,0.0015690529,0.8351351618766785,0.4873996078968048
95,0.8489583134651184,0.4752727746963501,0.0015690529,0.8459459543228149,0.49403586983680725
96,0.844024121761322,0.47109925746917725,0.0015690529,0.8405405282974243,0.49143892526626587
97,0.8511512875556946,0.4607348144054413,0.0015690529,0.8432432413101196,0.4737282395362854
98,0.844024121761322,0.46143779158592224,0.0015690529,0.8405405282974243,0.5234991312026978
99,0.8555372953414917,0.4417629539966583,0.0014121477,0.8675675392150879,0.47136110067367554
100,0.8319627046585083,0.5144665837287903,0.0014121477,0.8351351618766785,0.5016438961029053
101,0.8349780440330505,0.5009588003158569,0.0014121477,0.8216215968132019,0.5597090721130371
102,0.8500548005104065,0.45234614610671997,0.0014121477,0.8756756782531738,0.43408146500587463
103,0.8626644611358643,0.4250335395336151,0.0014121477,0.8513513803482056,0.47289520502090454
104,0.8637609481811523,0.42818960547447205,0.0014121477,0.8027027249336243,0.6319041848182678
105,0.8368969559669495,0.4866991937160492,0.0014121477,0.8594594597816467,0.4878609776496887
106,0.8626644611358643,0.432865172624588,0.0014121477,0.8567567467689514,0.4451940059661865
107,0.8226425647735596,0.5319377183914185,0.0014121477,0.6891891956329346,0.807485044002533
108,0.8108552694320679,0.5844334959983826,0.0012709328,0.7675675749778748,0.6384395360946655
109,0.8314144611358643,0.5030157566070557,0.0012709328,0.8189189434051514,0.5285004377365112
110,0.8374451994895935,0.48822537064552307,0.0012709328,0.7351351380348206,0.927340030670166
111,0.8193530440330505,0.5674600005149841,0.0012709328,0.8594594597816467,0.4677295684814453
112,0.8659539222717285,0.4268403947353363,0.0012709328,0.8648648858070374,0.4393894374370575
113,0.8667762875556946,0.41145196557044983,0.0011438396,0.8810811042785645,0.41402027010917664
114,0.8708881735801697,0.4008754789829254,0.0011438396,0.8702702522277832,0.42998063564300537
115,0.8569079041481018,0.42956921458244324,0.0011438396,0.8594594597816467,0.47576332092285156
116,0.8662280440330505,0.4100634455680847,0.0011438396,0.8729729652404785,0.43550923466682434
117,0.8648574352264404,0.4069657325744629,0.0011438396,0.8675675392150879,0.43214181065559387
118,0.8681469559669495,0.4031408429145813,0.0011438396,0.8756756782531738,0.4316459000110626
119,0.875548243522644,0.38639214634895325,0.0010294556,0.8729729652404785,0.43070146441459656
120,0.8815789222717285,0.3740096986293793,0.0010294556,0.8594594597816467,0.44272032380104065
121,0.875548243522644,0.3891020715236664,0.0010294556,0.8783783912658691,0.4140324294567108
122,0.8728070259094238,0.39559200406074524,0.0010294556,0.8405405282974243,0.46970540285110474
123,0.8675987124443054,0.41744622588157654,0.0010294556,0.8756756782531738,0.44544023275375366
124,0.8818530440330505,0.3786592185497284,0.00092651,0.8891891837120056,0.4081284701824188
125,0.8796600699424744,0.37165266275405884,0.00092651,0.8702702522277832,0.4269205331802368
126,0.8793859481811523,0.38178685307502747,0.00092651,0.8891891837120056,0.4078911542892456
127,0.8519737124443054,0.43655040860176086,0.00092651,0.8459459543228149,0.4870477318763733
128,0.8659539222717285,0.3892934024333954,0.00092651,0.8756756782531738,0.41985052824020386
129,0.8626644611358643,0.41034308075904846,0.00092651,0.8675675392150879,0.44974657893180847
130,0.8560855388641357,0.4324517846107483,0.000833859,0.8459459543228149,0.4619745910167694
131,0.8769188523292542,0.3757733404636383,0.000833859,0.8702702522277832,0.4282037615776062
132,0.8829495906829834,0.3514437675476074,0.000833859,0.8864864706993103,0.41670504212379456
133,0.8870614171028137,0.3528917133808136,0.000833859,0.8783783912658691,0.436948299407959
134,0.8031798005104065,0.5875279903411865,0.000833859,0.8459459543228149,0.5081397294998169
135,0.843475878238678,0.47420698404312134,0.0007504731,0.8027027249336243,0.6598538160324097
136,0.8519737124443054,0.45891985297203064,0.0007504731,0.837837815284729,0.566156268119812
137,0.8615679740905762,0.42854905128479004,0.0007504731,0.8486486673355103,0.5480228066444397
138,0.8634868264198303,0.41224047541618347,0.0007504731,0.8540540337562561,0.47291597723960876
139,0.8640350699424744,0.4092257022857666,0.0007504731,0.8567567467689514,0.5041490793228149
140,0.8725329041481018,0.3965810239315033,0.0006754258,0.8540540337562561,0.4922995865345001
141,0.8626644611358643,0.4119698405265808,0.0006754258,0.862162172794342,0.46947982907295227
142,0.8741776347160339,0.38341420888900757,0.0006754258,0.8567567467689514,0.48445767164230347
143,0.890076756477356,0.3663460612297058,0.0006754258,0.8756756782531738,0.4308479428291321
144,0.8848684430122375,0.3705247938632965,0.0006754258,0.8783783912658691,0.4321065843105316
145,0.8821271657943726,0.3608977794647217,0.0006078832,0.8864864706993103,0.40380823612213135
146,0.890350878238678,0.34986069798469543,0.0006078832,0.8810811042785645,0.4184163808822632
147,0.8930920958518982,0.3466453552246094,0.0006078832,0.8810811042785645,0.4110671281814575
148,0.891173243522644,0.35356953740119934,0.0006078832,0.8918918967247009,0.38590532541275024
149,0.8892543911933899,0.3453964293003082,0.0006078832,0.862162172794342,0.41772276163101196
150,0.8867872953414917,0.35284897685050964,0.0006078832,0.8864864706993103,0.4033264219760895
151,0.8785635828971863,0.3720965087413788,0.0006078832,0.8567567467689514,0.4914880394935608
152,0.8818530440330505,0.38241976499557495,0.0006078832,0.883783757686615,0.40997204184532166
153,0.890625,0.3451782464981079,0.0006078832,0.8405405282974243,0.5462597608566284
154,0.8834978342056274,0.3670850098133087,0.0005470949,0.8756756782531738,0.39198970794677734
155,0.8950109481811523,0.3350532054901123,0.0005470949,0.8891891837120056,0.38357308506965637
156,0.8963815569877625,0.32283806800842285,0.0005470949,0.8702702522277832,0.4275292754173279
157,0.9007675647735596,0.3138752281665802,0.0005470949,0.883783757686615,0.39181360602378845
158,0.9037829041481018,0.30217114090919495,0.0005470949,0.8945946097373962,0.3817891776561737
159,0.9013158082962036,0.31308719515800476,0.0005470949,0.8945946097373962,0.3835912346839905
160,0.8941885828971863,0.34327131509780884,0.0005470949,0.8648648858070374,0.4396476149559021
161,0.8887061476707458,0.33032774925231934,0.0005470949,0.8864864706993103,0.37263497710227966
162,0.9032346606254578,0.30788612365722656,0.0005470949,0.8891891837120056,0.4146873354911804
163,0.9015899300575256,0.3061109185218811,0.0005470949,0.883783757686615,0.37860095500946045
164,0.9054276347160339,0.2967011630535126,0.0005,0.9054054021835327,0.35304591059684753
165,0.9089912176132202,0.2892219126224518,0.0005,0.8594594597816467,0.4559358060359955
166,0.8758223652839661,0.3765542805194855,0.0005,0.8702702522277832,0.4019675552845001
167,0.8996710777282715,0.3260124623775482,0.0005,0.9027026891708374,0.3283701539039612
168,0.8889802694320679,0.34239351749420166,0.0005,0.8864864706993103,0.37828290462493896
169,0.8996710777282715,0.3166287839412689,0.0005,0.9027026891708374,0.3370618522167206
170,0.9054276347160339,0.29593271017074585,0.0005,0.9027026891708374,0.3420458734035492
171,0.9046052694320679,0.2981370687484741,0.0005,0.8864864706993103,0.37104547023773193
172,0.9092653393745422,0.28697469830513,0.0005,0.9054054021835327,0.345285028219223
173,0.9013158082962036,0.31249719858169556,0.0005,0.8864864706993103,0.36674222350120544
174,0.9051535129547119,0.3048338294029236,0.0005,0.8108108043670654,0.6977332234382629
175,0.8322368264198303,0.5444982647895813,0.0005,0.8783783912658691,0.42124143242836
176,0.8832237124443054,0.3565795421600342,0.0005,0.8918918967247009,0.36560916900634766
177,0.9007675647735596,0.3126424551010132,0.0005,0.8918918967247009,0.3727330267429352
178,0.9125548005104065,0.28404584527015686,0.0005,0.9027026891708374,0.35748472809791565
179,0.906798243522644,0.29922282695770264,0.0005,0.8999999761581421,0.3630480468273163
180,0.9026864171028137,0.30027973651885986,0.0005,0.8945946097373962,0.36211061477661133
181,0.9081688523292542,0.28477805852890015,0.0005,0.8972973227500916,0.356144517660141
182,0.9111841917037964,0.2703806757926941,0.0005,0.8945946097373962,0.3435635566711426
183,0.9169408082962036,0.27335745096206665,0.0005,0.9054054021835327,0.355962872505188
184,0.9109100699424744,0.2850789427757263,0.0005,0.9108108282089233,0.34271764755249023
185,0.8950109481811523,0.32932978868484497,0.0005,0.8999999761581421,0.34176596999168396
186,0.9043311476707458,0.2942274212837219,0.0005,0.8972973227500916,0.35190364718437195
187,0.9139254093170166,0.2796570062637329,0.0005,0.9054054021835327,0.33203038573265076
188,0.9144737124443054,0.2725426256656647,0.0005,0.8999999761581421,0.3508223593235016
189,0.9100877046585083,0.28833284974098206,0.0005,0.8945946097373962,0.35975560545921326
190,0.9098135828971863,0.2782757580280304,0.0005,0.8918918967247009,0.3505256175994873
191,0.9131030440330505,0.27947282791137695,0.0005,0.9027026891708374,0.33512699604034424
192,0.9177631735801697,0.2630130648612976,0.0005,0.8864864706993103,0.4078410863876343
193,0.9084429740905762,0.28751668334007263,0.0005,0.8945946097373962,0.36496028304100037
194,0.9095394611358643,0.274754136800766,0.0005,0.9054054021835327,0.33277127146720886
195,0.9191337823867798,0.2634722590446472,0.0005,0.8891891837120056,0.3751114308834076
196,0.9103618264198303,0.2767493724822998,0.0005,0.8972973227500916,0.3434145450592041
197,0.9046052694320679,0.29639488458633423,0.0005,0.8918918967247009,0.3516766130924225
198,0.9114583134651184,0.28633517026901245,0.0005,0.8945946097373962,0.328553169965744
199,0.90625,0.29033392667770386,0.0005,0.8999999761581421,0.32596129179000854
200,0.9087170958518982,0.2759278416633606,0.0005,0.8918918967247009,0.36401820182800293
201,0.9152960777282715,0.2683952748775482,0.0005,0.9027026891708374,0.3272659182548523
202,0.9136512875556946,0.2664261758327484,0.0005,0.9027026891708374,0.36041805148124695
203,0.9147478342056274,0.2680153548717499,0.0005,0.8891891837120056,0.3584054410457611
204,0.9144737124443054,0.268499493598938,0.0005,0.8972973227500916,0.35396304726600647
205,0.9155701994895935,0.2661152780056,0.0005,0.8972973227500916,0.3459499478340149
206,0.9155701994895935,0.2695259153842926,0.0005,0.8783783912658691,0.3692711889743805
207,0.9081688523292542,0.2728344202041626,0.0005,0.8756756782531738,0.4210163950920105
208,0.9141995906829834,0.26390814781188965,0.0005,0.8810811042785645,0.3748660087585449
209,0.9114583134651184,0.2771819233894348,0.0005,0.8810811042785645,0.40956661105155945
210,0.9131030440330505,0.2787798345088959,0.0005,0.8918918967247009,0.37553608417510986
211,0.9136512875556946,0.2828153669834137,0.0005,0.8729729652404785,0.37148550152778625
212,0.8974780440330505,0.31360924243927,0.0005,0.862162172794342,0.39007195830345154
213,0.8941885828971863,0.3215171992778778,0.0005,0.8756756782531738,0.36855199933052063
214,0.9098135828971863,0.278513103723526,0.0005,0.8783783912658691,0.34093785285949707
215,0.9169408082962036,0.26616978645324707,0.0005,0.8648648858070374,0.3782601058483124
216,0.9073464870452881,0.2905254065990448,0.0005,0.8810811042785645,0.35463929176330566
217,0.9191337823867798,0.26181676983833313,0.0005,0.8891891837120056,0.36097025871276855
218,0.9114583134651184,0.2846391201019287,0.0005,0.8729729652404785,0.3688833713531494
219,0.9152960777282715,0.2677222192287445,0.0005,0.8756756782531738,0.37482601404190063
220,0.9133771657943726,0.2785499095916748,0.0005,0.8783783912658691,0.350186288356781
221,0.9207785129547119,0.2587994337081909,0.0005,0.883783757686615,0.36133041977882385
222,0.9161184430122375,0.2528412938117981,0.0005,0.8945946097373962,0.32722747325897217
223,0.9141995906829834,0.2669108808040619,0.0005,0.8864864706993103,0.33895379304885864
224,0.9163925647735596,0.26159173250198364,0.0005,0.8918918967247009,0.3527389466762543
225,0.9166666865348816,0.2861863970756531,0.0005,0.8189189434051514,0.589012622833252
226,0.8547149300575256,0.4606282711029053,0.0005,0.883783757686615,0.43150845170021057
227,0.9158443212509155,0.28362974524497986,0.0005,0.8945946097373962,0.3516635298728943
228,0.9152960777282715,0.2661048471927643,0.0005,0.8891891837120056,0.3683026432991028
229,0.9202302694320679,0.25307825207710266,0.0005,0.8891891837120056,0.3301265835762024
230,0.9188596606254578,0.25856345891952515,0.0005,0.8810811042785645,0.3599676191806793
231,0.9141995906829834,0.28236067295074463,0.0005,0.8783783912658691,0.3797246515750885
232,0.9114583134651184,0.28569409251213074,0.0005,0.8810811042785645,0.34403714537620544
233,0.9254385828971863,0.2584741711616516,0.0005,0.8891891837120056,0.3252139985561371
234,0.9147478342056274,0.27911096811294556,0.0005,0.8567567467689514,0.45052552223205566
235,0.9024122953414917,0.3218883275985718,0.0005,0.8864864706993103,0.33743900060653687
236,0.8114035129547119,0.6155214309692383,0.0005,0.6270270347595215,0.9578839540481567
237,0.7667214870452881,0.6706563234329224,0.0005,0.7675675749778748,0.665945827960968
238,0.8064693212509155,0.5528857707977295,0.0005,0.7810810804367065,0.6008730530738831
239,0.8560855388641357,0.45512497425079346,0.0005,0.8540540337562561,0.4154456853866577
240,0.8829495906829834,0.35609182715415955,0.0005,0.8405405282974243,0.47111648321151733
241,0.8423793911933899,0.47758495807647705,0.0005,0.8189189434051514,0.6121193766593933
242,0.8385416865348816,0.5154340267181396,0.0005,0.8297297358512878,0.5394880771636963
243,0.8610197305679321,0.4199877977371216,0.0005,0.8648648858070374,0.39784014225006104
244,0.8983004093170166,0.32834047079086304,0.0005,0.8594594597816467,0.3880102336406708
245,0.8670504093170166,0.38814812898635864,0.0005,0.7810810804367065,0.5535998940467834
246,0.8292214870452881,0.5386327505111694,0.0005,0.7864865064620972,0.6406437158584595
247,0.8412829041481018,0.47778210043907166,0.0005,0.8189189434051514,0.5084613561630249
248,0.8632127046585083,0.4574539065361023,0.0005,0.8189189434051514,0.5894641876220703
249,0.8514254093170166,0.48284175992012024,0.0005,0.8405405282974243,0.4364849627017975
250,0.8763706088066101,0.3937605023384094,0.0005,0.8351351618766785,0.45113253593444824
251,0.8571820259094238,0.47400495409965515,0.0005,0.816216230392456,0.5222079753875732
252,0.8612938523292542,0.4345954954624176,0.0005,0.7864865064620972,0.6020247936248779
253,0.813048243522644,0.6033307313919067,0.0005,0.5864864587783813,1.6935983896255493
254,0.6913377046585083,0.881274938583374,0.0005,0.7351351380348206,0.7500866055488586
255,0.8037280440330505,0.6071174740791321,0.0005,0.8189189434051514,0.5367626547813416
256,0.8500548005104065,0.47928586602211,0.0005,0.8243243098258972,0.5316838622093201
257,0.8547149300575256,0.46360814571380615,0.0005,0.837837815284729,0.4724690914154053
258,0.8733552694320679,0.4254528880119324,0.0005,0.8405405282974243,0.4692968428134918
259,0.874451756477356,0.40565454959869385,0.0005,0.8459459543228149,0.4293471872806549
260,0.8807565569877625,0.38578417897224426,0.0005,0.8486486673355103,0.43173518776893616
261,0.8788377046585083,0.3910186290740967,0.0005,0.545945942401886,1.5067861080169678
262,0.625548243522644,1.1197679042816162,0.0005,0.699999988079071,0.9078274965286255
263,0.7250548005104065,0.823747456073761,0.0005,0.6864864826202393,0.9266057014465332
264,0.7582237124443054,0.7349474430084229,0.0005,0.7405405640602112,0.7315686941146851
265,0.7804276347160339,0.6412680745124817,0.0005,0.7648648619651794,0.68876051902771
266,0.7856359481811523,0.6326404809951782,0.0005,0.7567567825317383,0.6911885738372803
267,0.8097587823867798,0.5740209817886353,0.0005,0.8081080913543701,0.5614902973175049
268,0.8185306787490845,0.555546760559082,0.0005,0.816216230392456,0.5846108198165894
269,0.8456688523292542,0.502588152885437,0.0005,0.8324324488639832,0.5503906011581421
270,0.8506030440330505,0.468475878238678,0.0005,0.8324324488639832,0.5158674716949463
271,0.8558114171028137,0.4557475447654724,0.0005,0.8324324488639832,0.4546428918838501
272,0.8728070259094238,0.4088670611381531,0.0005,0.8540540337562561,0.4293360412120819
273,0.874451756477356,0.3938942551612854,0.0005,0.8540540337562561,0.45819374918937683
274,0.8766447305679321,0.38870692253112793,0.0005,0.8459459543228149,0.42107316851615906
275,0.8758223652839661,0.3871675133705139,0.0005,0.8702702522277832,0.4532337784767151
276,0.8467653393745422,0.47778937220573425,0.0005,0.8270270228385925,0.5104241967201233
277,0.8566337823867798,0.42755964398384094,0.0005,0.837837815284729,0.476596474647522
278,0.859100878238678,0.4303571879863739,0.0005,0.8189189434051514,0.5217257738113403
279,0.8634868264198303,0.41500574350357056,0.0005,0.8324324488639832,0.5046181082725525
280,0.8582785129547119,0.4250375032424927,0.0005,0.8216215968132019,0.5145465135574341
281,0.8582785129547119,0.42459219694137573,0.0005,0.8432432413101196,0.45671477913856506
282,0.8536184430122375,0.44899988174438477,0.0005,0.8108108043670654,0.5207672715187073
283,0.8695175647735596,0.3849745988845825,0.0005,0.8486486673355103,0.44406408071517944
284,0.8793859481811523,0.3630260229110718,0.0005,0.8594594597816467,0.4128415882587433
285,0.8760964870452881,0.3603275418281555,0.0005,0.8540540337562561,0.4201178550720215
286,0.890350878238678,0.33716049790382385,0.0005,0.8729729652404785,0.37410256266593933
287,0.8834978342056274,0.36828160285949707,0.0005,0.8351351618766785,0.49926888942718506
288,0.8692434430122375,0.40091976523399353,0.0005,0.8297297358512878,0.4637497663497925
289,0.8670504093170166,0.3984176218509674,0.0005,0.8351351618766785,0.4878455102443695
290,0.8673245906829834,0.40103527903556824,0.0005,0.8486486673355103,0.43364229798316956
291,0.8730811476707458,0.3734709322452545,0.0005,0.8405405282974243,0.4745306372642517
292,0.8700658082962036,0.3857588768005371,0.0005,0.8324324488639832,0.49179086089134216
293,0.8538925647735596,0.440940797328949,0.0005,0.8351351618766785,0.46421945095062256
294,0.8621162176132202,0.4204687178134918,0.0005,0.8540540337562561,0.43288326263427734
295,0.8500548005104065,0.45601004362106323,0.0005,0.8270270228385925,0.4911823868751526
296,0.8615679740905762,0.4229735732078552,0.0005,0.8189189434051514,0.4972117245197296
297,0.8563596606254578,0.45261484384536743,0.0005,0.8324324488639832,0.4941592514514923
298,0.8218201994895935,0.5543324947357178,0.0005,0.8108108043670654,0.5997135639190674
299,0.8464912176132202,0.4490678012371063,0.0005,0.8459459543228149,0.45494550466537476
300,0.8640350699424744,0.4026185870170593,0.0005,0.8567567467689514,0.4377712309360504
301,0.859100878238678,0.41482266783714294,0.0005,0.8459459543228149,0.5137577652931213
302,0.8445723652839661,0.46450385451316833,0.0005,0.8405405282974243,0.46623528003692627
303,0.8725329041481018,0.38756418228149414,0.0005,0.8297297358512878,0.4611949622631073
304,0.8675987124443054,0.39970359206199646,0.0005,0.8405405282974243,0.4700073301792145
305,0.8766447305679321,0.37662023305892944,0.0005,0.8486486673355103,0.4233948886394501
306,0.8686951994895935,0.3936293423175812,0.0005,0.837837815284729,0.45502814650535583
307,0.8793859481811523,0.35860830545425415,0.0005,0.8594594597816467,0.42004144191741943
308,0.8870614171028137,0.3522529602050781,0.0005,0.8675675392150879,0.4571761190891266
309,0.8717105388641357,0.37891241908073425,0.0005,0.862162172794342,0.4677950441837311
310,0.8815789222717285,0.35650160908699036,0.0005,0.8675675392150879,0.38845598697662354
311,0.8865131735801697,0.33511292934417725,0.0005,0.862162172794342,0.38907378911972046
312,0.8917214870452881,0.3346194624900818,0.0005,0.8783783912658691,0.3846377730369568
313,0.8881579041481018,0.33256837725639343,0.0005,0.883783757686615,0.3706172704696655
314,0.8796600699424744,0.3494333028793335,0.0005,0.8756756782531738,0.44116124510765076
315,0.8892543911933899,0.34272581338882446,0.0005,0.8702702522277832,0.40941140055656433
316,0.8856908082962036,0.3320758640766144,0.0005,0.8783783912658691,0.4123742878437042
317,0.890076756477356,0.332462877035141,0.0005,0.8864864706993103,0.4018944799900055
318,0.8832237124443054,0.33957839012145996,0.0005,0.8729729652404785,0.40677881240844727
319,0.8824012875556946,0.34191974997520447,0.0005,0.8783783912658691,0.41405925154685974
320,0.8845943212509155,0.35217851400375366,0.0005,0.8432432413101196,0.48562318086624146
321,0.891173243522644,0.34187397360801697,0.0005,0.8675675392150879,0.39604833722114563
